0.31877,-1.3077
1.409,1.4172
0.6715,-1.2075
0.71724,1.6302
0.48889,1.0347
0.72689,-0.30344
0.29387,-0.78728
0.8884,-1.1471
-1.0689,-0.8095
0.32519,-0.75493
1.3703,-1.7115
1.0933,1.1093
-1.2141,-1.1135
-0.76967,0.37138
-0.22558,1.1174
0.55253,1.1006
-1.4916,-0.7423
-0.6156,0.74808
-0.19242,0.88861
-0.76485,-1.4023
-1.4224,0.48819
1.4193,0.29158
0.19781,1.5877
-0.80447,0.69662
0.83509,-0.24372
0.21567,-1.1658
-0.66689,0.18733
0.84038,-0.88803
0.30352,-0.60033
0.48997,0.73936
1.7119,-0.19412
1.3546,-1.0722
-0.1977,-1.2078
1.379,-1.0582
1.0984,-0.27787
-0.35385,-0.82359
-1.5771,0.50797
-1.3337,1.1275
-0.83137,-0.97921
-1.1564,-0.53356
-0.71453,1.3514
-0.29375,-0.84793
-1.2571,-0.86547
-0.17653,0.79142
-1.4491,0.33351
0.39135,0.45168
-0.47615,0.86202
-1.3617,0.45503
-0.84871,-0.33489
0.55278,1.0391
-1.1176,1.2607
1.527,0.46691
0.94922,0.30706
0.26141,-0.94149
-0.53201,1.6821
-0.87573,-0.48382
-0.712,-1.1742
-1.0642,1.6035
1.2347,-0.22963
-1.5062,-0.44463
0.39189,-1.2507
-0.94796,-0.74111
-0.50782,-0.32058
-0.45701,1.2424
-1.0667,0.93373
0.23235,0.42639
1.0001,-1.6642
-0.59003,-0.27806
0.47163,-1.2128
0.32706,1.0826
1.0061,-0.65091
0.25706,-0.94438
-1.3218,0.92483
0.91113,0.59458
0.3502,1.2503
0.92979,0.23976
-0.69036,-0.65155
1.1921,-1.6118
1.0205,0.86172
0.41149,0.67698
0.85773,-0.69116
0.82607,0.53616
-0.1472,1.0078
-1.2706,-0.38258
0.64868,0.82573
-1.0149,-0.47107
0.30182,0.39993
-0.92996,-0.17683
-0.62909,-1.2038
0.88095,0.32321
-0.78415,-1.8054
1.479,-0.86082
0.78467,0.30862
-0.23386,-1.057
-0.82229,-0.094241
0.33621,-0.90465
0.9407,0.78735
-0.87587,0.31995
-0.55829,-0.31143
-0.57001,-1.0257
-0.90875,-0.2099
-1.6989,0.6076
0.26965,0.49429
-1.4831,-1.0203
1.1287,-0.28996
1.2616,0.47542
1.1741,0.12695
-0.65682,-1.4814
-0.30864,-1.0966
0.60014,0.59393
-1.441,0.40184
1.4702,-0.32681
0.81232,0.54554
-1.0516,0.39747
-0.75189,1.5163
-0.42506,0.58943
-0.98213,0.61251
-0.62638,0.24952
-0.99302,0.97495
-0.64071,1.8089
-1.0799,0.19919
-1.521,-0.72363
-0.59325,0.40134
0.94213,0.30049
-0.37307,0.81549
0.57125,0.4128
-0.98696,0.75957
-0.6572,-0.60392
1.0468,-0.19796
0.2296,0.44
-0.61687,0.27484
-0.73706,-1.7499
0.91048,0.86708
-0.079893,0.89848
-1.1407,-1.0933
0.38927,0.75123
1.7783,1.2231
2.2272,-0.069214
-0.60858,-1.2226
0.3165,-1.3429
-1.0322,1.3312
0.89982,-0.30011
1.0294,-0.34507
1.0128,0.62933
-0.21302,-0.8657
-1.0431,-0.27007
-0.43814,-0.40867
0.98355,-0.2977
1.1437,-0.53162
0.97257,-0.52225
-0.41397,-0.43827
-0.432,0.64894
-0.36008,0.70589
1.4158,-1.6045
1.0289,1.458
0.71354,0.31741
0.41361,-0.57709
-0.76009,-0.81879
-0.68981,-0.6667
0.39836,0.88397
0.68296,1.1706
0.47586,1.4122
1.0341,0.29157
-0.7777,0.5667
0.80844,0.21304
0.92393,0.26692
0.64166,0.42549
-1.3147,-0.41641
0.58242,-1.0065
-1.3615,0.34759
-0.18184,-0.93953
-0.99053,-1.173
0.96083,1.7382
-0.22695,-1.1489
-0.50997,-1.3216
-0.63613,0.31785
0.777,0.62239
0.64738,-0.42563
1.0486,0.66071
-1.2884,-0.37122
-0.75779,-0.56397
0.55514,-0.55678
-0.89511,-0.40933
-0.95264,0.31732
-1.1714,-1.3853
0.50374,-0.89266
1.9085,0.12223
1.047,-0.22692
0.55576,-1.1203
-1.5327,-1.0979
-1.361,0.77957
1.0212,-0.87398
0.4147,0.34844
0.34925,-0.72925
0.32684,-0.51488
-0.89645,-1.2033
1.0378,-0.84594
-0.17291,-1.2087
-1.087,-1.4264
-1.0145,-0.21327
-0.57177,-0.25003
-1.5693,-0.47738
0.85309,0.40425
-0.70062,-1.6305
1.1978,-0.59266
-0.46981,0.88638
0.42068,0.40074
1.0822,0.97045
-0.56857,0.80997
-1.1933,0.64697
-0.79295,-1.5505
1.199,0.8017
1.0533,-0.74888
-0.93633,-1.2691
0.72757,-0.77306
0.83663,-1.1283
-1.4245,0.71744
-0.77791,0.31599
1.4065,0.40112
0.92966,-1.6058
0.54114,-1.5409
0.38302,0.41204
0.40549,-0.36378
-0.59927,-0.58959
-0.65277,0.47723
-0.07132,-0.9383
-0.40987,-0.71132
-0.39833,-0.54355
-0.9119,0.6527
-0.73427,0.54063
0.2778,0.63952
-1.2626,1.1104
-0.98956,-1.8288
0.44892,-0.36326
0.62628,-0.28668
-1.4193,-0.72945
1.1473,0.59786
-0.57125,0.214
-1.1223,0.30616
-1.1723,-0.96097
-0.65374,-1.2294
-0.27097,-0.89995
-0.40979,-0.50354
1.2333,0.61031
0.25698,-0.97424
-1.1464,0.54764
-1.1424,-0.62486
-1.1687,0.39258
1.3018,-0.59364
0.43638,-0.50436
-0.8571,-0.16987
-0.19167,-0.86582
-1.3933,-0.38623
0.52559,1.5233
1.7985,-0.11688
-0.3202,0.81752
0.49016,0.76525
0.77828,-1.4803
-0.76025,-0.6936
1.2815,-0.80974
2.0108,0.025554
0.3083,-0.93825
1.6742,0.12499
0.5301,-0.95207
0.85404,0.38915
-1.0329,-0.32329
0.76653,1.7447
-0.30121,-0.69865
0.83277,-0.69461
-0.46188,0.88362
0.43594,0.89675
0.50473,-0.4009
-0.51385,0.79637
-0.67119,1.1867
0.7907,0.28772
0.60985,-0.64791
0.2942,-0.77784
-1.0649,-1.7684
-0.42292,-1.0531
0.64776,-0.31763
1.1522,-1.1465
0.6737,-0.66911
-0.40032,-0.6718
0.57563,-0.77809
-1.0636,0.55298
1.8536,1.0393
0.9109,-0.23973
-0.48065,0.83684
1.3025,1.4099
-1.0847,0.22682
1.0989,0.14719
-0.36499,-0.84811
-0.76475,-1.1277
-0.71585,-0.28052
1.1665,1.2128
0.48554,1.026
0.87073,-0.38176
-0.89987,0.63475
0.29173,0.98769
-0.77447,0.78678
1.4089,-0.5341
1.9278,-0.17625
-0.24375,-0.8976
-0.79234,-0.95297
0.35391,1.597
0.52747,0.8542
0.71725,-1.3049
-1.0059,0.79068
-0.96064,-1.6338
0.7612,1.1933
-1.3369,-1.4738
1.3142,-1.4551
1.1929,-0.80282
0.82839,0.21774
1.3094,-1.0447
-0.34827,1.4126
1.5024,0.73038
0.49075,-0.58613
0.7449,-0.82815
1.1393,-0.42587
0.63614,0.79318
-0.89838,0.15624
0.46079,1.3623
0.45187,1.6484
0.23599,-0.83517
-1.276,0.61704
0.6127,0.28938
0.39532,-0.87056
-0.68783,0.33188
0.64745,-1.0344
1.3396,-0.96914
0.20872,-0.61859
0.553,-1.0765
1.0306,0.32753
0.65212,-0.27886
0.24519,1.4725
0.41547,-0.65477
-0.90483,-0.40418
-0.7258,-0.86649
-0.42185,-0.94267
1.3419,-0.98843
-1.4517,-0.61868
0.9345,1.0559
0.63291,-1.459
-0.4491,0.94927
1.6894,1.2823
-0.58263,0.22261
0.77945,0.38471
-0.78966,1.423
-0.85493,-1.0752
1.1948,0.60606
0.54051,-1.4449
-0.96769,0.20205
-0.34788,1.2901
1.3412,-0.5808
0.87514,1.3954
0.32099,1.6234
1.0624,0.21411
0.8768,0.19441
1.771,0.22127
0.5643,1.5826
-0.79026,0.80338
-1.3199,-0.27385
0.27187,1.4896
0.92393,-0.32128
-0.50003,0.71647
-0.63271,1.612
0.71634,-1.0056
0.43399,0.52014
-1.0922,-0.22579
-0.40492,0.52786
-1.007,1.089
1.2033,0.52202
0.39705,-0.48281
1.6829,0.56839
-1.206,0.43306
-0.21919,-0.87977
-0.3208,-0.78442
0.45828,1.2816
0.62009,-0.28667
-0.61963,-0.72016
-0.63052,0.60963
-0.25736,0.74954
-0.57076,0.49423
0.99144,1.0771
-0.56438,0.90149
0.43692,1.1301
0.89675,0.41231
0.21671,-1.3981
0.56049,-0.42034
0.24112,0.75469
1.7553,0.93149
0.82526,-0.81481
-1.5144,1.0262
0.40432,-0.79385
-0.28383,1.1458
0.68775,-1.3934
1.4254,-0.89385
1.5239,0.54581
0.21916,1.0458
-0.95098,0.7948
0.77416,0.26565
-0.60352,-0.79702
-0.30682,-1.0127
-0.44377,-1.3225
-0.85952,-1.413
-0.51599,-1.0851
-0.70716,-0.30165
0.34037,-0.96323
1.1139,-1.5861
-0.39179,-1.4847
-0.34463,-1.3239
-0.57483,-0.74071
0.40388,1.1925
-1.6848,0.41315
0.72306,-0.84994
-0.79638,0.72534
-0.50508,0.40807
1.0724,0.96798
0.27015,-0.63441
1.3769,-1.4082
-0.49494,-0.62482
-0.93363,-0.27872
-0.60387,-0.36873
-0.83817,-0.28248
1.1469,0.78726
-1.2781,-0.58459
-0.61941,0.5353
-0.34028,-0.92585
0.65748,0.58425
-1.3286,-0.31989
0.82543,-0.22929
0.26225,-0.89798
-0.95118,1.1726
1.1929,0.95365
0.26112,0.52299
0.67679,0.6744
0.6784,-0.31258
-1.1684,1.202
-0.66074,0.32756
1.5081,-0.88891
-0.95928,-0.49272
-0.97781,-1.5729
-1.0954,0.54923
0.66903,-0.84883
0.41211,-0.93715
0.83516,1.0945
-1.1645,0.49484
-1.2158,1.5908
-1.1957,0.36533
0.30975,-0.54199
-1.2203,-0.37624
1.0437,0.80218
0.35345,-1.2568
-1.036,-0.42696
0.79726,-0.4425
-0.62909,1.5338
-0.47887,-1.4127
0.97499,0.28972
1.1654,-0.90871
0.24058,-0.65405
1.275,-0.55119
0.99396,0.42844
-1.0042,-0.63269
-1.0457,0.50571
-1.5438,-1.5518
-0.38624,1.3162
-0.79646,0.13544
0.41781,0.81988
-0.85435,0.35732
-0.82709,-0.83198
-0.79383,0.54096
1.1072,-0.18559
-1.1214,0.24645
1.561,-1.1966
-0.24235,1.0048
0.66352,-0.35023
1.6199,-0.050833
-0.8127,-0.43842
-0.68943,0.45081
-0.94179,-0.65286
0.28253,-1.1251
-0.98897,-1.5159
1.1627,-0.18194
-0.23395,-1.0467
1.294,0.36198
-0.26305,1.0821
1.296,1.7813
0.40464,0.35176
0.80751,-0.25559
0.71511,1.0486
-1.2543,-1.1728
-1.4614,-1.2443
-0.45989,1.091
-1.0016,-0.55566
-1.3516,0.36421
-0.45221,0.78337
1.2372,1.0772
0.95947,-0.34093
0.86392,-1.4169
-0.15113,0.89278
-0.36419,-0.82619
0.27601,0.4598
-0.21751,0.79612
-1.518,-1.0749
-0.99102,-0.25313
-0.44043,-0.84847
0.78239,-1.4207
0.66937,0.68324
-0.88214,-1.5045
0.43314,0.80826
0.57894,0.76285
-1.1821,0.58385
-0.58001,-0.56137
-1.5559,1.1002
1.511,-1.1372
0.91426,1.1077
0.82047,-0.81761
0.21183,0.61317
-0.52778,1.2416
0.87084,-1.5685
-0.95091,-0.91073
-1.1685,-1.2242
0.66428,-0.70226
0.50133,0.54031
0.99075,0.98938
-0.68884,-0.85684
1.4527,1.3798
0.51081,-0.65627
0.74248,1.1436
-0.91471,0.1798
-0.98335,0.38483
0.3257,1.2963
1.0992,0.65322
-0.50507,-0.47599
-1.5512,0.92983
1.605,1.3491
-1.1205,0.40073
0.73906,0.90004
-1.5312,0.50462
-0.86421,-0.37655
0.78801,0.29821
1.6345,-0.62349
-1.3501,-1.1622
-0.94428,-0.67121
0.23596,-0.77842
1.0996,-0.85556
-0.68156,-0.26014
1.1283,0.55014
0.63848,0.37147
-0.37418,0.69535
0.87763,1.0336
0.41979,0.60107
-0.67402,-1.0952
0.95094,-0.79052
0.96115,-0.5578
0.47349,1.3656
0.77779,-0.5489
0.29617,1.2008
1.0902,-0.3587
-0.68677,0.47168
0.28834,1.3919
-0.4646,0.38432
1.6182,-0.84723
-0.64102,0.52048
1.6359,0.55902
0.56364,-0.3384
0.76365,1.1274
0.37096,1.0966
0.94634,0.81816
1.589,0.52601
-0.57035,0.49306
-0.70751,-1.348
-0.62709,0.44015
0.49494,0.90859
-1.1542,1.2576
0.27905,0.59709
-0.52093,-1.279
0.1921,0.99233
0.57624,1.3058
-0.72931,-0.86457
1.3037,-0.12581
-0.59687,-1.5206
-1.1778,-0.33458
-1.3594,0.97051
0.71666,1.1935
-1.0711,1.3189
-1.21,-1.0741
-0.67256,0.73646
-1.07,0.33472
0.55457,-1.1728
0.73005,-0.98351
0.21863,0.79425
0.46312,-0.61263
2.2444,0.072348
0.86551,-0.4157
-1.1149,0.68525
1.0377,1.8222
-0.52899,-1.628
-1.1271,-0.55918
-0.80885,1.161
0.24048,-0.8215
0.99311,0.34639
-0.10173,-0.88704
0.74138,1.3922
-0.82248,0.20098
-1.0071,-0.61317
-0.65896,-0.83323
0.37818,-1.1153
0.66724,0.79533
-0.47145,-0.56033
-1.2265,0.79295
0.68087,-1.2874
0.21808,-1.5666
0.78328,-0.31057
0.65532,-0.53747
0.32864,1.0541
0.40519,-0.70246
-1.5868,-1.0191
-1.3852,0.95489
-0.60112,-1.1719
-0.57711,-0.83643
0.85297,0.47733
0.30232,0.41578
0.54161,-0.82113
-1.0719,-1.0741
0.86955,0.98105
0.25194,-0.61038
0.76098,0.25443
0.67702,0.8493
0.92099,-0.90688
-0.1897,-0.84384
1.9434,-0.24692
0.44162,-0.80361
0.28761,0.46702
1.2046,-1.4041
1.6148,-0.81585
-0.84737,1.3372
-1.6163,-0.49182
-0.9693,-0.47411
-0.66616,0.47837
-1.0411,-0.82066
-0.87837,0.64773
1.0496,1.3231
0.7103,-0.46254
-0.52788,-0.34579
0.56456,-0.80154
0.90075,-1.3256
-1.5246,0.50243
0.30639,-0.93916
0.75417,1.5245
1.0135,-0.92774
1.2437,-0.58949
1.4915,-0.80598
-1.1126,0.95694
-1.3631,0.68058
-0.93873,-0.81346
-0.58362,1.7095
-0.39042,-0.69007
-0.44822,0.71438
-1.3157,0.62712
0.69286,-0.68755
1.1591,0.12839
-0.19932,0.88167
-0.15484,1.1886
-0.41491,-0.65862
-0.36271,-0.73883
-1.4565,1.3218
0.4872,-1.5666
1.0571,-0.58758
0.53556,-0.34204
-0.59786,0.41891
-0.68968,0.67119
0.83683,0.47451
1.2522,-0.89262
-0.89527,0.31333
0.66703,0.82812
-0.57451,0.49975
0.77825,0.92427
0.58814,1.3779
-1.7787,-0.92264
0.28616,-0.68617
-0.81331,0.7934
-0.38195,-1.3712
-0.41103,0.66356
-0.44142,-1.0549
-0.45736,0.59634
-0.091861,-0.92124
-0.92695,-0.96122
1.7848,-0.20019
0.94041,0.34916
1.8593,0.92707
-1.227,-0.32724
0.89165,0.28819
2.2652,-0.04789
-1.5519,0.44408
1.078,0.30818
0.99025,-1.2976
-1.522,0.62101
-1.5075,-1.6794
0.78898,-0.65428
1.2449,-1.2923
-0.61435,0.2417
0.54935,0.46763
-0.57922,0.48048
1.3165,1.5516
0.48628,0.33089
1.2679,1.0905
-0.94645,-0.4385
0.43752,-0.83768
-1.3075,0.79414
-0.83147,0.89595
-1.1611,-0.39754
0.25429,1.2078
-1.0335,1.2951
0.46877,-0.6573
-1.717,1.4705
0.69414,-0.5107
-0.57665,-0.84597
-0.76441,0.41014
-0.78993,0.16164
1.1754,0.39774
-0.55399,-0.94373
1.4419,0.23553
1.5357,0.90726
0.40226,-0.53838
-1.7839,0.52907
0.72973,-0.94013
-0.25929,-1.2135
-0.25089,-0.92546
0.77616,-1.3814
-1.6439,1.5815
0.29261,-1.1876
1.0759,-1.2974
-0.84072,-0.34947
0.45902,-0.39931
1.3067,-0.28438
-0.79171,0.24062
0.95944,1.0871
0.64717,0.63255
-1.3548,-1.1574
-0.76199,-0.2503
0.61569,-0.37667
-0.69804,0.30412
1.1011,-0.44661
-0.46671,-1.4358
-0.97772,0.60589
0.6699,0.37578
0.76665,1.5235
0.57682,0.42597
-0.50495,0.32585
-1.1114,0.46818
0.19597,0.95972
1.3803,-0.94146
0.76087,0.23792
0.23759,-0.67155
-1.045,0.96577
-0.92419,-0.59414
1.4213,1.4076
-1.029,0.20651
1.3411,1.3327
-1.2849,1.6184
-0.22558,-0.96599
2.3101,0.19006
-0.6155,1.6046
1.7044,0.023634
0.29004,-1.4199
0.47527,-1.4473
-0.98828,0.94938
0.35122,-0.87228
-1.2058,-1.7729
0.70188,-1.0055
-1.1064,1.7906
-0.54027,1.7175
0.71105,-0.63276
0.39273,-0.87796
0.53185,-0.75967
0.34798,-0.6978
-0.65951,0.77145
0.65454,1.2577
-0.92708,-0.16988
0.36949,-0.61862
0.80012,0.4267
0.98423,0.99311
-0.6201,0.2241
0.92481,1.447
0.50127,-0.32384
0.55422,0.64244
-0.35511,1.3986
0.77841,-0.24646
-0.90353,-0.4959
0.61506,0.27946
-0.32374,-0.98054
1.1796,0.89458
0.24892,-1.1298
-0.81931,0.96795
-1.0864,0.24027
-1.0462,0.61872
1.305,1.0235
-0.54741,-1.651
0.89279,-0.50706
-1.3187,-0.47413
1.244,-0.31524
1.3993,-0.87988
0.58801,-0.30977
-1.033,1.1034
-0.88802,-0.4199
-0.96033,1.1728
-0.65509,-0.86953
1.8258,0.20427
-1.4435,0.58235
0.36184,0.85371
-0.80977,-1.4671
0.85858,0.30639
-1.1116,-0.31724
-0.35109,1.382
-0.86066,0.20689
-0.49811,-1.4214
0.402,0.53923
-0.73359,-0.26837
0.8706,0.33076
-1.3479,1.5479
-0.61664,-0.69857
-0.83959,-1.6606
-0.57036,0.93403
-1.5031,0.92184
0.40371,0.75616
2.1844,-0.093783
-0.27503,0.84514
-0.51925,-1.293
-0.4242,-1.4694
1.2064,0.19734
-0.70688,1.2164
0.36717,-1.2675
1.2618,1.1673
-0.57033,-0.3939
-1.0174,0.25021
0.25212,-0.77148
0.91955,0.85216
0.65713,-0.75346
-1.3385,0.65223
1.4472,-1.2901
0.98551,-1.2186
-0.43188,-0.83494
0.33858,-1.0781
-0.73016,-0.91633
1.7876,-0.8204
-0.19671,-0.89014
0.67524,0.78597
0.96629,0.34999
1.2486,-1.1232
-0.83009,-0.12178
1.2281,-0.53137
0.67452,1.0368
0.93359,0.72328
-0.525,1.0077
1.8291,0.085288
1.2559,0.15584
-1.0579,-0.64337
0.25844,0.89169
-0.83662,0.55315
1.4584,-0.85508
-0.81633,0.11515
0.20707,-0.44456
-1.1205,0.43536
-0.63124,-0.50032
-0.86719,-1.0401
1.2654,-0.24146
-1.729,-0.48824
1.0604,-0.53815
1.7773,-0.77952
-0.75297,-1.0331
1.1638,-0.58011
0.4173,-1.6481
-0.57268,0.65923
0.64109,0.9467
-0.35425,-0.57882
1.1221,0.77583
0.9625,1.2608
0.52563,1.152
0.85838,0.94558
0.7895,-1.4036
-1.159,0.33583
0.33224,1.4112
0.24309,1.4677
-0.23947,0.85799
-0.87835,-0.76195
0.86278,0.64831
1.0581,-0.63319
1.018,0.17193
0.35649,-0.85024
-0.29955,-0.63425
1.6245,1.2411
0.55528,0.70342
0.45816,0.68398
0.50773,-0.3099
-1.0718,0.24606
0.32699,0.75299
-1.1537,-0.40787
-1.0864,0.29749
0.30675,-0.53718
1.439,-0.5111
1.1435,0.66329
-0.58771,0.25904
-0.87183,-0.78792
-0.34434,0.64762
-1.0711,-0.20516
-0.55444,-0.29294
1.1802,0.3774
0.99157,0.60345
-0.79289,0.93082
-1.3504,0.79979
0.59964,1.1004
0.87636,0.70069
-0.73482,0.78838
1.6243,-0.14942
0.33755,1.067
1.0385,-0.50723
-1.1181,-0.59694
-0.67949,0.95505
0.70395,-0.7526
1.7013,-0.030569
0.20392,-1.0478
-0.73537,-1.3566
0.72859,0.60719
0.91914,0.40579
0.19994,-1.0383
-0.7637,0.54952
-0.31023,-0.61994
-1.0246,0.505
-0.54774,1.6766
1.173,-0.18906
1.7933,1.1026
-0.32585,-0.58281
0.75159,-0.86373
-1.0709,-0.35524
0.24494,1.1247
0.23463,-1.1386
0.84209,0.47634
-0.80051,-0.51219
-1.4867,-0.51864
-0.69323,0.57765
1.455,1.0355
1.0468,0.67621
0.54659,0.74999
-0.72984,0.8332
-1.1986,0.61877
-0.83241,-0.97049
-0.45351,-1.3027
-0.93384,1.1198
0.28937,0.87
-0.39726,0.53786
-1.0767,1.1949
-1.3019,-0.90899
1.2196,-0.90956
0.20398,0.98975
0.3752,-0.62213
-0.59968,1.3532
-0.75597,0.1212
-1.4958,-1.6462
0.1929,-1.2898
-0.39985,0.7754
0.92215,1.5445
-1.0096,0.85671
0.32529,1.2524
0.22016,0.8152
1.1394,-0.41171
-0.46107,-1.329
-0.74314,0.072031
0.77933,0.81632
1.1483,-1.085
0.23325,-0.54502
1.0328,0.37714
-1.7654,-0.96357
-0.64563,0.45253
0.6145,-0.7853
0.82818,0.66742
-0.1255,-0.95123
-1.0135,0.25229
0.52359,-1.4616
-1.6352,1.224
0.32517,-0.42891
-0.86802,0.92816
0.19121,-0.62876
-0.85661,-0.38871
1.0285,-0.23972
-0.45162,-0.97927
1.0402,1.2315
0.56018,-0.30904
0.93744,0.97424
-0.96678,-0.47125
1.7352,-0.77753
0.87946,0.56613
0.33966,-0.67283
-0.53701,-1.0402
-0.657,0.67775
-0.51083,0.446
1.5166,0.93776
1.9371,-0.1708
0.92484,0.21529
-0.87649,-1.2174
-0.81893,0.99214
0.53382,-1.5267
0.4106,-1.2126
-0.6051,0.42179
-0.36281,-0.87412
0.93159,0.60004
0.57136,0.68511
1.0094,0.99087
-1.1979,-0.56439
1.0433,0.846
-1.4626,-0.63554
-0.38547,-0.94228
-0.67377,-1.9242
1.0658,1.6207
0.24413,1.3983
-0.96631,1.5092
0.40383,-0.42214
-1.674,-0.68763
-1.0272,-0.49256
0.34681,0.82935
-0.67298,0.93189
0.87625,0.80795
-0.7017,1.6519
-0.15589,1.0382
0.33048,0.47581
0.8699,-0.57081
-1.0725,1.8233
-0.32684,-1.1492
-1.308,0.64638
-1.3892,-1.3407
0.37968,-0.90133
-0.62408,-0.14996
0.83222,0.94809
0.51517,0.44483
1.1409,0.44768
0.31544,0.94559
0.42866,-1.3246
0.58702,-1.2067
-0.39275,-0.62204
-0.42401,0.77724
-0.71393,1.5846
-0.69218,0.099297
1.435,1.2334
-0.75764,0.73858
-1.1144,-1.7059
0.66116,-1.7296
1.3857,1.2178
0.80287,0.97385
1.5607,1.5862
0.8563,-1.4245
1.2331,1.7421
-0.8891,1.2634
0.41725,1.0132
-0.86952,-0.79468
0.6885,1.5857
1.2502,-0.1156
-0.92656,1.1296
-0.54913,0.28373
-0.038897,0.99858
-0.75733,0.59615
-0.69994,-1.0196
0.7932,0.42627
-1.1164,0.61686
0.54346,-1.4679
-1.1752,-0.99822
1.194,-1.7537
0.44653,0.97806
0.61797,0.59616
-0.61844,0.52788
-1.3443,-1.2348
0.57407,0.37173
0.19169,1.2441
-1.1642,1.6353
0.68633,-1.1495
1.1102,1.1826
-1.4635,-0.77617
0.92949,1.793
-0.65677,1.8797
-0.89608,1.3315
-0.62457,0.77668
-1.3243,1.5003
0.421,-0.8207
-0.96646,0.60935
-1.6495,0.67867
0.49432,-0.58847
-1.4006,0.4801
-0.58402,0.23444
0.25879,0.60366
0.42621,-1.6057
0.90621,0.24951
1.8942,-1.1124
-0.72204,-1.7522
-0.47897,-0.5191
-0.48266,0.63467
-1.3644,0.59862
-0.64881,0.42359
